ts	tid	pose	x	y	z	area	conf
2026-04-24 18:39:19	1	4	280	410	0	255	60
2026-04-24 18:39:20	0	4	-70	410	0	255	60
2026-04-24 18:39:20	1	4	280	410	0	255	60
2026-04-24 18:39:21	0	4	-30	390	96	255	60
2026-04-24 18:39:21	1	1	190	390	0	255	60
2026-04-24 18:39:22	0	1	-40	310	101	255	60
2026-04-24 18:39:22	1	1	130	330	0	255	60
2026-04-24 18:39:23	0	1	-40	230	91	255	60
2026-04-24 18:39:23	1	1	130	310	0	255	60
2026-04-24 18:39:24	0	1	-80	190	58	255	60
2026-04-24 18:39:24	1	1	130	320	0	255	60
2026-04-24 18:39:25	0	1	-90	210	81	255	60
2026-04-24 18:39:25	1	4	130	320	0	255	60
2026-04-24 18:39:26	0	1	-90	230	0	255	60
2026-04-24 18:39:26	1	4	130	320	0	255	60
2026-04-24 18:39:27	0	4	-90	230	0	255	60
2026-04-24 18:39:27	1	4	140	320	0	255	60
2026-04-24 18:39:28	0	4	-90	230	0	255	60
2026-04-24 18:39:28	1	4	140	320	0	255	60
2026-04-24 18:39:29	0	4	-90	220	78	255	60
2026-04-24 18:39:29	1	4	140	320	0	255	60
2026-04-24 18:39:30	0	4	-90	200	74	255	60
2026-04-24 18:39:30	1	4	140	320	0	255	60
2026-04-24 18:39:31	0	4	-140	180	83	255	60
2026-04-24 18:39:31	1	4	140	320	0	255	60
2026-04-24 18:39:32	0	1	-200	170	103	255	60
2026-04-24 18:39:32	1	4	140	320	0	255	60
2026-04-24 18:39:33	0	1	-220	200	114	255	60
2026-04-24 18:39:33	1	4	140	320	0	255	60
2026-04-24 18:39:34	0	1	-210	240	133	255	60
2026-04-24 18:39:34	1	4	140	320	0	255	60
2026-04-24 18:39:35	0	1	-160	230	114	255	60
2026-04-24 18:39:35	1	4	140	320	0	255	60
2026-04-24 18:39:36	0	1	-90	190	90	255	60
2026-04-24 18:39:36	1	4	140	320	0	255	60
2026-04-24 18:39:37	0	1	-10	210	72	255	60
2026-04-24 18:39:37	1	4	140	320	0	255	60
2026-04-24 18:39:38	0	1	30	260	81	255	60
2026-04-24 18:39:38	1	4	140	320	0	255	60
2026-04-24 18:39:39	0	1	60	270	71	255	60
2026-04-24 18:39:39	1	1	210	210	0	255	60
2026-04-24 18:39:40	0	1	50	260	0	255	60
2026-04-24 18:39:40	1	1	220	210	0	255	60
2026-04-24 18:39:41	0	4	40	250	0	255	60
2026-04-24 18:39:41	1	1	210	210	0	255	60
2026-04-24 18:39:42	0	4	40	250	0	255	60
2026-04-24 18:39:42	1	4	210	210	0	255	60
2026-04-24 18:39:43	0	4	40	250	0	255	60
2026-04-24 18:39:43	1	4	210	210	0	255	60
2026-04-24 18:39:44	0	4	60	260	62	255	60
2026-04-24 18:39:44	1	4	210	210	0	255	60
2026-04-24 18:39:45	0	4	30	270	0	255	60
2026-04-24 18:39:45	1	4	190	250	65	255	60
2026-04-24 18:39:46	0	4	0	320	66	255	60
2026-04-24 18:39:46	1	4	190	290	0	255	60
2026-04-24 18:39:47	0	1	-30	370	65	255	60
2026-04-24 18:39:47	1	1	210	360	0	255	60
2026-04-24 18:39:48	0	1	-60	410	66	255	60
2026-04-24 18:39:48	1	1	170	420	0	255	60
2026-04-24 18:39:49	0	1	-40	410	71	255	60
2026-04-24 18:39:49	1	1	180	410	0	255	60
2026-04-24 18:39:50	0	1	-50	400	64	255	60
2026-04-24 18:39:50	1	1	170	400	0	255	60
2026-04-24 18:39:51	0	1	-70	390	56	255	60
2026-04-24 18:39:51	1	4	170	400	0	255	60
2026-04-24 18:39:52	0	1	-80	400	82	255	60
2026-04-24 18:39:52	1	4	200	400	0	255	60
2026-04-24 18:39:53	0	1	-90	400	0	255	60
2026-04-24 18:39:53	1	4	230	410	0	255	60
2026-04-24 18:39:54	0	1	-90	400	64	255	60
2026-04-24 18:39:54	1	4	230	410	0	255	60
2026-04-24 18:39:55	0	1	-90	400	85	255	60
2026-04-24 18:39:55	1	4	230	410	0	255	60
2026-04-24 18:39:56	0	4	-90	410	0	255	60
2026-04-24 18:39:56	1	4	230	400	0	255	60
2026-04-24 18:39:57	0	4	-80	410	0	255	60
2026-04-24 18:39:57	1	4	230	400	0	255	60
2026-04-24 18:39:58	0	4	-80	410	0	255	60
2026-04-24 18:39:58	1	4	230	400	0	255	60
2026-04-24 18:39:59	0	4	-120	390	0	255	60
2026-04-24 18:39:59	1	4	230	400	0	255	60
(584 rows)
